delivery_id,delivery_time,distance,cost,courier_type,traffic_level,success,city,timestamp
263,15.600000000000001,18.49437257003994,11.74257297274189,Economic,Medium,1,Tabriz,2025-08-12 11:00:00
264,30.819552795185082,12.050187919145351,27.624207654717043,Economic,Medium,1,Shiraz,2025-08-15 09:00:00
265,35.716614031888916,11.136123966150874,17.86148456225482,Economic,Low,1,Tabriz,2025-08-12 08:00:00
266,26.28325227052726,12.331478394156768,50.0,Van,High,1,Shiraz,2025-08-16 06:00:00
267,46.32411303931635,7.95453704918379,47.747975419949185,Motorcycle,Low,1,Isfahan,2025-08-13 14:00:00
268,23.54787933059051,16.33503338607074,50.0,Van,High,1,Tehran,2025-08-16 10:00:00
269,38.39933269954524,10.942438736704746,43.53929718890415,Van,High,1,Tehran,2025-08-17 00:00:00
270,37.5688869274331,3.2182101526071154,40.49088931541408,Motorcycle,Medium,1,Shiraz,2025-08-14 23:00:00
271,53.29527946879338,3.4522373717521964,20.814875306180753,Motorcycle,Medium,1,Mashhad,2025-08-11 09:00:00
272,15.641378488205607,11.200323783549749,12.519503949453526,Motorcycle,Low,1,Shiraz,2025-08-13 03:00:00
273,54.12112877801447,18.794834143345945,5.722370912687954,Economic,Low,1,Tehran,2025-08-14 03:00:00
274,36.122796732235045,6.858690311847776,36.88946592250574,Van,Medium,1,Tehran,2025-08-14 10:00:00
275,24.221896187424587,17.521282208325147,50.0,Van,Medium,1,Isfahan,2025-08-16 23:00:00
276,51.93155211394907,15.517816144998708,28.357913608209795,Van,High,1,Tabriz,2025-08-13 20:00:00
277,,5.70843641523123,23.583602496036466,Van,Medium,1,Tehran,2025-08-15 00:00:00
278,23.997831228412053,1.6904742180086068,50.0,Van,Low,0,Shiraz,2025-08-11 17:00:00
279,47.8889125258443,2.935098037705272,5.0,Economic,Medium,1,Shiraz,2025-08-16 15:00:00
280,31.37623683765888,14.841384743101363,44.39621644449085,Motorcycle,Medium,1,Tehran,2025-08-12 05:00:00
281,48.57087058591947,4.793725022772287,17.126250247338472,Economic,Medium,1,Tehran,2025-08-13 00:00:00
282,47.60769876877361,8.054147489602482,5.884523092038511,Economic,Low,1,Tehran,2025-08-10 22:00:00
283,60.0,10.532284154122072,40.74498059229952,Economic,Medium,0,Tehran,2025-08-15 03:00:00
284,26.432767517597263,14.783895200553093,13.540685831317516,Motorcycle,High,1,Mashhad,2025-08-11 09:00:00
285,60.0,3.1513932419233823,39.37568945330631,Motorcycle,High,1,Tehran,2025-08-11 20:00:00
286,10.479122004774982,8.720961700271769,28.598524901643923,Van,Low,1,Tehran,2025-08-12 03:00:00
287,37.026793764537416,10.216385273711213,6.346940878648877,Economic,Low,1,Shiraz,2025-08-11 16:00:00
288,43.05980647781492,11.275714215459255,10.869767782278089,Van,Medium,1,Mashhad,2025-08-16 11:00:00
289,39.37190241282039,16.548852186509116,10.200051447635246,Motorcycle,Medium,1,Isfahan,2025-08-15 05:00:00
290,23.773004801794063,4.261885705821121,9.032667187524313,Motorcycle,Low,1,Tehran,2025-08-11 01:00:00
291,41.878166244640866,16.348797584705824,47.070138238075835,Motorcycle,High,1,Shiraz,2025-08-14 10:00:00
292,,14.164690126236392,32.22057492330517,Motorcycle,High,1,Shiraz,2025-08-15 06:00:00
293,31.33825815972525,11.561545469780228,16.34411528856327,Economic,Low,1,Mashhad,2025-08-13 05:00:00
294,38.496020970210246,14.291029537648866,35.73990143391048,Van,Low,1,Tabriz,2025-08-12 12:00:00
295,50.35523228947571,8.828337040081472,50.0,Motorcycle,High,1,Shiraz,2025-08-12 05:00:00
296,,3.629554133394367,50.0,Van,High,1,Isfahan,2025-08-15 22:00:00
297,58.493998131498756,13.649539565041978,44.646529926619145,Motorcycle,High,1,Isfahan,2025-08-10 12:00:00
298,39.68759425051931,10.968773827026823,50.0,Van,Medium,0,Tehran,2025-08-10 04:00:00
299,57.1929317825844,13.148121210312734,38.38063925805738,Van,High,1,Tehran,2025-08-13 19:00:00
300,54.44443262885418,7.42197683954131,29.237893964892002,Motorcycle,High,1,Tehran,2025-08-12 18:00:00
301,21.710049890779278,18.230464969456882,35.87875300178429,Motorcycle,Low,1,Tehran,2025-08-13 19:00:00
302,36.597284397045456,12.160027502935963,50.0,Van,High,0,Tehran,2025-08-11 16:00:00
303,60.0,2.6226472015266027,25.60943300213313,Economic,High,1,Shiraz,2025-08-11 20:00:00
304,43.324443185201574,9.546275823384144,25.33256349767869,Motorcycle,Medium,1,Tehran,2025-08-15 08:00:00
305,35.74918087243022,15.370765040129053,49.37811402239128,Motorcycle,Medium,1,Tabriz,2025-08-10 08:00:00
306,48.63030717961699,16.088556672913175,33.56045054023808,Economic,Medium,1,Mashhad,2025-08-10 16:00:00
307,55.60964364524953,10.397344002511417,21.625215836366596,Economic,Low,1,Tehran,2025-08-13 14:00:00
308,24.084286111641703,18.000203845794722,37.72816147578058,Motorcycle,Low,1,Mashhad,2025-08-14 14:00:00
309,42.56516857404045,6.0857003066916535,18.843303815996745,Motorcycle,Medium,1,Tehran,2025-08-11 05:00:00
310,33.57368817079327,8.801375247527066,9.507619680679845,Motorcycle,Medium,1,Tabriz,2025-08-16 14:00:00
311,41.7347819515917,18.07334130081043,25.03127537984799,Motorcycle,High,1,Shiraz,2025-08-12 10:00:00
312,60.0,18.02887761296,45.80487649099443,Van,High,1,Tehran,2025-08-11 06:00:00
313,57.38124523482045,14.028542607668937,10.339507089414335,Van,High,1,Tabriz,2025-08-15 23:00:00
314,45.762115632007664,17.320630395322183,50.0,Van,Medium,1,Isfahan,2025-08-12 09:00:00
315,,2.6866920721684204,27.93608810191738,Motorcycle,High,0,Tehran,2025-08-15 04:00:00
316,45.31505762449139,17.43490454794775,50.0,Van,High,0,Isfahan,2025-08-12 18:00:00
317,44.18343565553956,7.091778224454308,8.328343427193019,Motorcycle,Medium,1,Isfahan,2025-08-13 15:00:00
318,,4.38829873613611,16.994811627784692,Motorcycle,High,1,Tehran,2025-08-13 18:00:00
319,39.8899962298613,5.54802689049888,50.0,Van,Medium,1,Shiraz,2025-08-10 11:00:00
320,28.698569456323153,8.941401652263854,35.63003263019864,Motorcycle,Low,1,Tehran,2025-08-15 22:00:00
321,30.969959649927183,5.772648087484877,50.0,Van,Low,1,Mashhad,2025-08-12 20:00:00
322,53.92735538155371,7.090784134313481,50.0,Van,High,0,Tehran,2025-08-11 14:00:00
323,21.817793167665275,3.5645912353612,32.60055778498387,Van,Low,1,Tabriz,2025-08-15 11:00:00
324,50.92387275685461,6.627358545620972,27.66920682562104,Van,Low,0,Shiraz,2025-08-16 10:00:00
325,23.927791422003573,11.873392476298022,50.0,Van,Medium,1,Tehran,2025-08-11 02:00:00
326,27.85865764051138,9.395220453730214,43.94501251068319,Economic,Medium,1,Tehran,2025-08-10 12:00:00
327,60.0,7.587656463482312,35.20055145072637,Economic,High,1,Tehran,2025-08-14 16:00:00
328,59.1499380258218,15.182590448285165,32.625066010414805,Economic,Medium,1,Shiraz,2025-08-14 21:00:00
329,60.0,17.97668945647304,42.42856321090185,Economic,High,1,Tehran,2025-08-11 04:00:00
330,60.0,15.378995235145544,20.150675395084427,Economic,High,1,Shiraz,2025-08-11 03:00:00
331,35.853038725837024,7.308013340235904,46.26325066735338,Van,Medium,1,Tabriz,2025-08-16 12:00:00
332,31.54118442771253,15.14440118891352,50.0,Motorcycle,High,1,Isfahan,2025-08-16 12:00:00
333,30.758045581937264,3.887623467006973,39.56163687492225,Motorcycle,Low,1,Tehran,2025-08-11 02:00:00
334,23.228382884878883,3.4760417737345275,9.821413188166341,Van,Low,1,Tehran,2025-08-15 23:00:00
335,39.75119733417751,7.566913703687019,20.151755100389007,Motorcycle,Low,1,Mashhad,2025-08-10 10:00:00
336,34.23531142197434,16.346345011837084,11.501406346757241,Motorcycle,Medium,1,Isfahan,2025-08-15 09:00:00
337,28.26853644169735,5.680616697603735,12.386999634809408,Economic,Low,1,Isfahan,2025-08-11 02:00:00
338,52.23297608776663,2.201814769074912,43.91714542762527,Economic,High,1,Mashhad,2025-08-11 18:00:00
339,60.0,3.5024811689207467,7.033169089039703,Economic,High,1,Tehran,2025-08-16 17:00:00
340,36.54413170794038,17.316154402062022,17.869238445943882,Motorcycle,High,1,Shiraz,2025-08-11 06:00:00
341,33.97336182916367,13.041882410198465,16.658946348633968,Economic,Medium,1,Tehran,2025-08-12 04:00:00
342,32.436872114919126,5.8108221040295565,49.139674857731656,Van,Low,1,Mashhad,2025-08-13 20:00:00
343,38.93959885330467,11.550620681235445,29.034576053863947,Motorcycle,Medium,0,Shiraz,2025-08-11 16:00:00
344,37.39585236943305,11.024012826081657,19.565207281491134,Motorcycle,High,1,Tehran,2025-08-13 02:00:00
345,32.8765020269618,13.453283590372564,9.912678420033561,Economic,Low,1,Isfahan,2025-08-14 17:00:00
346,32.32049937357636,5.43056353401071,23.48386733523802,Van,Low,1,Shiraz,2025-08-15 09:00:00
347,,17.423656756693557,22.091066561259602,Economic,Low,0,Isfahan,2025-08-15 07:00:00
348,24.84356511972574,6.878002679520244,15.138640314163657,Economic,Medium,1,Tehran,2025-08-11 01:00:00
349,22.81555778747564,14.1885014255485,50.0,Motorcycle,Low,1,Tehran,2025-08-11 15:00:00
350,33.43863417945783,1.306368281072083,28.461328460727955,Motorcycle,Medium,1,Tehran,2025-08-16 21:00:00
351,43.041798352774066,8.080485467988797,6.728322255167629,Economic,Low,1,Tehran,2025-08-13 21:00:00
352,60.0,7.682486541217358,45.3803859151782,Motorcycle,High,1,Tabriz,2025-08-13 13:00:00
353,46.29191547842423,11.326204143077275,19.798037969404533,Motorcycle,Medium,1,Isfahan,2025-08-11 11:00:00
354,28.40061470036573,2.3819889737667337,37.84770213688325,Motorcycle,Low,1,Tehran,2025-08-11 07:00:00
355,46.50334715671806,16.012496100796056,14.065397338836352,Economic,Medium,1,Tabriz,2025-08-12 03:00:00
356,19.97470635362191,5.137835233583802,30.683468377999393,Motorcycle,Low,1,Isfahan,2025-08-14 16:00:00
357,58.138993848148395,13.863718482758195,41.97268702845072,Economic,High,1,Tehran,2025-08-14 10:00:00
358,40.670120416197925,16.26103034163777,50.0,Motorcycle,High,1,Tehran,2025-08-10 01:00:00
359,49.84077840507135,11.67566216858875,33.166428568987165,Van,High,1,Tehran,2025-08-12 14:00:00
360,21.72769056447677,15.076780927717724,20.068562794954154,Motorcycle,Low,1,Tabriz,2025-08-15 01:00:00
361,54.901805622162286,13.575345932085105,20.71359113029383,Economic,Medium,1,Mashhad,2025-08-13 15:00:00
362,54.392866956030936,7.7550661458881445,46.7228676981195,Motorcycle,Medium,1,Shiraz,2025-08-13 01:00:00
363,56.37917710509128,16.36831224163774,48.113903435642435,Economic,High,1,Tehran,2025-08-15 09:00:00
364,60.0,6.599326027825032,8.682741700347563,Economic,High,0,Shiraz,2025-08-11 19:00:00
365,55.352159875666686,11.853045437278826,14.436631649776364,Motorcycle,High,1,Tehran,2025-08-10 21:00:00
366,33.78413386548413,15.162557043689251,21.838330383902978,Economic,Low,0,Tabriz,2025-08-12 20:00:00
367,38.689109781725,8.200162286437644,9.797867276244057,Motorcycle,Medium,1,Tabriz,2025-08-13 23:00:00
368,30.12592400781795,6.752584544731076,33.90937984614079,Van,Low,1,Tehran,2025-08-14 10:00:00
369,60.0,9.727574193283631,11.210248338995035,Economic,High,1,Shiraz,2025-08-13 20:00:00
370,43.4263092148184,16.54130639263392,32.27694334169747,Economic,High,0,Shiraz,2025-08-16 17:00:00
371,39.318632265366254,18.66851349976763,38.181835542609825,Economic,Low,1,Tabriz,2025-08-12 14:00:00
372,60.0,11.356584844337913,50.0,Economic,High,1,Tehran,2025-08-11 14:00:00
373,53.41372329354051,13.567857901149385,32.828776443541756,Van,Medium,1,Mashhad,2025-08-15 15:00:00
374,,18.16219882253937,50.0,Van,High,1,Shiraz,2025-08-14 11:00:00
375,60.0,2.8723901768459053,43.53204440858366,Motorcycle,Medium,1,Shiraz,2025-08-12 10:00:00
376,43.53672252368303,5.409492979457136,10.861797699284168,Economic,High,1,Tehran,2025-08-11 11:00:00
377,50.340168277368825,14.469100118780066,28.824318797870742,Economic,Low,1,Shiraz,2025-08-14 13:00:00
378,47.75013008607527,16.651144776333695,46.32797025970359,Van,High,1,Tehran,2025-08-14 09:00:00
379,60.0,17.28355153828098,17.13189265512886,Motorcycle,High,1,Shiraz,2025-08-14 08:00:00
380,21.917017146448487,8.88703636024372,38.154456191997575,Van,Low,1,Tehran,2025-08-14 21:00:00
381,32.40417236728836,2.69745814354547,16.668061568574096,Van,High,1,Tehran,2025-08-15 12:00:00
382,24.00607354555978,9.31784806869278,36.29332168651876,Motorcycle,Low,1,Mashhad,2025-08-13 20:00:00
383,13.0,5.383957213934022,13.098736074944311,Economic,Low,1,Mashhad,2025-08-10 07:00:00
384,38.59822166178013,6.532732644935859,15.210603221615608,Economic,Medium,1,Mashhad,2025-08-14 17:00:00
385,33.613010076694536,15.67308357991261,18.80758515755848,Van,High,1,Mashhad,2025-08-11 13:00:00
386,47.25590679714311,2.4350146344918504,50.0,Van,High,1,Tehran,2025-08-10 02:00:00
387,50.12633963665739,16.72404313213334,50.0,Van,High,1,Tehran,2025-08-15 12:00:00
388,58.514050070590635,9.125712630659212,30.74660950038801,Motorcycle,Medium,1,Shiraz,2025-08-10 17:00:00
389,59.256357572790755,12.325214690911306,40.42430137583437,Motorcycle,High,1,Tehran,2025-08-10 21:00:00
390,29.07715613205116,2.703392393477901,35.20828523154057,Van,Medium,1,Mashhad,2025-08-13 14:00:00
391,32.78473112696562,7.409822488788313,10.931076955773023,Economic,Medium,0,Isfahan,2025-08-13 08:00:00
392,60.0,2.70431746128207,36.98973473513088,Economic,High,0,Tabriz,2025-08-14 06:00:00
393,25.196501894690364,19.269330734741082,12.861038329314413,Motorcycle,High,1,Isfahan,2025-08-11 18:00:00
394,48.31458765854354,16.33797133719876,10.641752618801121,Motorcycle,Low,1,Tehran,2025-08-14 15:00:00
395,60.0,9.733022332772745,29.565221353474126,Economic,Medium,1,Shiraz,2025-08-10 15:00:00
396,30.36989217474354,5.248448418149751,14.397665920339271,Motorcycle,Medium,0,Tabriz,2025-08-14 04:00:00
397,20.075101346182308,18.735646999747193,15.043819048701966,Economic,Medium,1,Mashhad,2025-08-10 09:00:00
398,52.24646848998495,7.547335318812464,39.577854022617466,Van,Medium,1,Tabriz,2025-08-16 20:00:00
399,34.62552185696858,4.05870420206012,25.22080925282958,Motorcycle,Medium,1,Mashhad,2025-08-11 14:00:00
400,42.378163119734616,11.700123380625143,50.0,Van,Low,1,Mashhad,2025-08-16 03:00:00
401,14.055723412056329,18.931708286551505,36.359873775446374,Motorcycle,Low,1,Tehran,2025-08-10 14:00:00
402,28.807499724554724,1.0727755195061288,33.99782730268396,Motorcycle,Medium,1,Isfahan,2025-08-16 17:00:00
403,45.07865549577275,5.524372021825976,50.0,Van,High,1,Tehran,2025-08-15 13:00:00
404,,18.830505167797746,35.97179401343076,Van,High,1,Tehran,2025-08-13 03:00:00
405,38.249017927811344,4.250633370286079,25.746598720948136,Motorcycle,High,1,Tehran,2025-08-14 11:00:00
406,54.34274898521248,3.151625581156577,48.925599337493864,Van,High,1,Tehran,2025-08-14 06:00:00
407,30.145121301631526,11.833557100196284,16.575502052127632,Economic,Medium,1,Tehran,2025-08-15 21:00:00
408,55.72360004208478,17.375032642601766,47.3493159395413,Economic,High,1,Mashhad,2025-08-13 05:00:00
409,46.804434475678484,10.065086536184596,50.0,Van,High,1,Tehran,2025-08-13 08:00:00
410,54.825245811316485,19.89672087700597,9.927568777217065,Economic,Medium,1,Tabriz,2025-08-13 16:00:00
411,60.0,13.904262291221864,5.54583428750644,Economic,High,1,Tehran,2025-08-10 02:00:00
412,36.56947920916155,2.407423236998507,6.648237188281971,Economic,High,1,Mashhad,2025-08-12 23:00:00
413,21.988287438965667,19.86381050195753,21.097368991949764,Motorcycle,High,1,Tehran,2025-08-15 15:00:00
414,60.0,8.749990498823617,10.711121902967424,Economic,High,1,Tehran,2025-08-16 12:00:00
415,43.320082155734696,6.4606481430641685,25.52018934974586,Economic,Low,1,Tehran,2025-08-11 13:00:00
416,22.515134634434464,11.599704487979826,50.0,Van,Low,1,Mashhad,2025-08-14 07:00:00
417,59.164975681792804,6.781844244596422,30.523007952876185,Economic,Low,1,Shiraz,2025-08-14 18:00:00
418,46.73511951439288,2.642692635282894,19.407178347082112,Motorcycle,High,1,Tehran,2025-08-16 20:00:00
419,60.0,1.0271385185043576,30.31837580793168,Motorcycle,High,1,Tehran,2025-08-12 04:00:00
420,36.81022177692131,9.542083705484984,45.961145057697365,Van,Medium,1,Tehran,2025-08-15 19:00:00
421,60.0,16.900405022305254,49.75111587318012,Motorcycle,High,1,Shiraz,2025-08-16 15:00:00
422,57.06409010931845,11.873988526971454,42.76047213977741,Motorcycle,Medium,1,Shiraz,2025-08-16 14:00:00
423,53.64519910465807,19.984938679925378,48.50981418185752,Economic,High,1,Tehran,2025-08-16 22:00:00
424,51.63042236240663,6.4500862672968,24.566111919913862,Economic,Low,1,Tehran,2025-08-14 17:00:00
425,54.68063924377721,6.328646230441051,43.4908363075366,Motorcycle,High,0,Tabriz,2025-08-13 16:00:00
426,60.0,4.03523974444494,19.861413076943805,Van,High,1,Tehran,2025-08-16 22:00:00
427,20.350765394198955,4.117208177041368,45.657004796893794,Van,Low,1,Mashhad,2025-08-14 07:00:00
428,60.0,6.418545324190909,17.097834786068344,Economic,High,1,Tehran,2025-08-12 02:00:00
429,60.0,16.063960860197014,29.312711791436996,Motorcycle,High,1,Mashhad,2025-08-13 05:00:00
430,24.204580014749272,18.20937902209251,32.19098195885027,Economic,High,1,Tabriz,2025-08-10 21:00:00
431,27.251122310013372,19.526656224445944,29.815860966156265,Van,High,1,Tabriz,2025-08-10 09:00:00
432,12.0,5.4135034278326,7.348327600854248,Motorcycle,Medium,1,Shiraz,2025-08-15 17:00:00
433,53.24656672833113,17.74465336666774,5.242102596858325,Economic,High,1,Mashhad,2025-08-13 13:00:00
434,48.32804932534751,7.236846696269404,5.0,Economic,Low,1,Mashhad,2025-08-14 03:00:00
435,54.02828462515233,3.143970345820804,8.869968010397399,Van,Medium,1,Tehran,2025-08-11 08:00:00
436,59.94484821818561,17.530473584883147,9.56733844330022,Economic,High,1,Tabriz,2025-08-15 13:00:00
437,55.543386546855494,13.086007058228754,23.665488233483764,Van,Medium,1,Isfahan,2025-08-15 18:00:00
438,24.298478126776626,4.129887025540173,26.918942648766233,Van,High,1,Mashhad,2025-08-13 00:00:00
439,19.449263409672678,9.166793892747048,50.0,Motorcycle,High,1,Tehran,2025-08-12 06:00:00
440,44.16678451655072,6.457896202664285,22.524329681282932,Motorcycle,High,1,Mashhad,2025-08-10 23:00:00
441,60.0,14.999096805493743,10.30457784112604,Economic,High,1,Tabriz,2025-08-15 10:00:00
442,35.60766302287088,9.614908381861094,44.32547173132366,Van,Medium,1,Mashhad,2025-08-15 21:00:00
443,15.0,19.796318957021313,50.0,Van,High,1,Tehran,2025-08-13 07:00:00
444,43.66319940730817,2.0401546629323075,46.87678638118791,Motorcycle,High,1,Tehran,2025-08-15 13:00:00
445,25.432957492427203,7.745290056588686,24.18727609464575,Motorcycle,High,1,Tehran,2025-08-13 15:00:00
446,44.036070585960466,10.156103175089571,45.40909078592321,Van,Medium,1,Tabriz,2025-08-16 18:00:00
447,40.39917895316217,10.559537540218075,37.16851883901841,Motorcycle,Medium,0,Tabriz,2025-08-11 16:00:00
448,,7.002780625327099,30.211761725238723,Economic,Low,1,Tabriz,2025-08-10 05:00:00
449,37.2919962399496,14.855564732853793,50.0,Van,High,1,Isfahan,2025-08-10 07:00:00
450,19.407864781110483,17.62019439629052,44.186469114902806,Motorcycle,Low,1,Mashhad,2025-08-15 18:00:00
451,38.18517173544877,18.8356667375794,35.32379650038776,Economic,Low,1,Mashhad,2025-08-16 07:00:00
452,47.46170784601486,16.296774159190996,46.578217759972716,Van,Medium,1,Mashhad,2025-08-12 18:00:00
453,26.185561397637933,17.16102374882539,19.474829288003644,Economic,Low,1,Isfahan,2025-08-12 13:00:00
454,45.55260470173198,11.460360711779915,27.096530640343595,Economic,Low,1,Mashhad,2025-08-13 05:00:00
455,37.04613572441339,16.691876302109478,50.0,Van,High,1,Isfahan,2025-08-14 12:00:00
456,28.692653180589527,6.766574273811092,5.0,Economic,Low,0,Tehran,2025-08-15 09:00:00
457,28.92969640045442,8.571096480075074,50.0,Motorcycle,Low,1,Tehran,2025-08-11 04:00:00
458,23.577092130967507,7.021347262552342,13.230219754813966,Motorcycle,Medium,1,Shiraz,2025-08-10 15:00:00
459,24.463506946528177,9.880359373510583,26.161204354698928,Motorcycle,Low,1,Tabriz,2025-08-13 23:00:00
460,28.113104875613963,6.426012708534091,35.3930704543432,Economic,Medium,1,Mashhad,2025-08-12 18:00:00
461,60.0,19.27061740283449,19.967399703225446,Motorcycle,High,1,Tehran,2025-08-16 16:00:00
462,47.35011141075897,6.944047932107694,21.164628060413797,Economic,Medium,1,Tabriz,2025-08-15 09:00:00
